0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.374,87.88,88.488,89.207,90.026,90.921,91.871,92.832,93.794,94.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.998,87.148,87.348,87.662,88.085,88.653,89.342,90.144,91.04,92.013,93.03,94.052,95.051,96.0,96.86,97.625,98.263,98.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.594,87.633,87.682,87.762,87.913,88.133,88.497,88.981,89.602,90.357,91.237,92.226,93.293,94.409,95.527,96.611,97.617,98.504,99.249,99.839,100.29,100.57,100.69,100.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.296,88.343,88.395,88.45,88.56,88.74,89.003,89.401,89.936,90.624,91.456,92.432,93.529,94.711,95.936,97.168,98.348,99.426,100.38,101.16,101.73,102.09,102.26,102.27,102.13,101.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.693,88.869,88.99,89.082,89.166,89.236,89.377,89.583,89.886,90.327,90.92,91.684,92.616,93.702,94.918,96.23,97.576,98.933,100.21,101.37,102.39,103.2,103.78,104.12,104.21,104.08,103.77,103.34,102.83,102.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.632,88.99,89.274,89.505,89.68,89.805,89.916,90.014,90.162,90.398,90.742,91.242,91.912,92.765,93.804,95.012,96.353,97.801,99.285,100.76,102.16,103.43,104.5,105.34,105.92,106.23,106.26,106.04,105.58,104.96,104.27,103.5,102.77,102.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.553,89.033,89.447,89.788,90.075,90.287,90.438,90.568,90.701,90.888,91.162,91.556,92.127,92.883,93.835,94.99,96.328,97.805,99.398,101.01,102.61,104.14,105.48,106.61,107.51,108.08,108.33,108.29,108.01,107.44,106.67,105.78,104.81,103.88,103.03,102.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.252,88.825,89.355,89.823,90.224,90.536,90.781,90.961,91.112,91.292,91.522,91.844,92.316,92.966,93.81,94.871,96.144,97.62,99.231,100.96,102.72,104.46,106.09,107.5,108.71,109.62,110.19,110.43,110.31,109.91,109.21,108.32,107.31,106.17,105.06,104.03,103.12,102.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.715,88.375,88.997,89.578,90.093,90.523,90.868,91.15,91.371,91.555,91.783,92.063,92.453,92.996,93.726,94.675,95.854,97.246,98.851,100.59,102.45,104.36,106.19,107.92,109.44,110.71,111.62,112.2,112.41,112.22,111.71,110.91,109.88,108.72,107.46,106.21,105.0,103.95,103.08,102.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.056,87.738,88.416,89.07,89.693,90.235,90.695,91.072,91.382,91.637,91.878,92.167,92.504,92.964,93.591,94.412,95.464,96.752,98.262,99.981,101.87,103.85,105.86,107.78,109.61,111.22,112.49,113.42,113.99,114.16,113.91,113.32,112.43,111.28,109.96,108.61,107.26,105.93,104.76,103.8,103.06,102.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,86.368,87.024,87.709,88.404,89.07,89.692,90.25,90.74,91.147,91.491,91.802,92.095,92.44,92.845,93.38,94.097,95.011,96.162,97.561,99.181,101.01,103.01,105.08,107.2,109.23,111.12,112.76,114.06,115.02,115.55,115.66,115.36,114.67,113.71,112.49,111.04,109.59,108.14,106.75,105.53,104.47,103.66,103.09,102.76,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,85.71,86.31,86.95,87.632,88.33,88.987,89.609,90.17,90.662,91.095,91.498,91.866,92.211,92.612,93.093,93.708,94.517,95.519,96.768,98.252,99.972,101.91,103.97,106.14,108.36,110.43,112.35,114.02,115.36,116.3,116.8,116.87,116.52,115.77,114.72,113.41,111.92,110.39,108.86,107.41,106.15,105.08,104.23,103.63,103.29,103.15,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,85.733,86.286,86.894,87.54,88.195,88.831,89.442,90.014,90.524,90.979,91.411,91.827,92.235,92.713,93.274,93.962,94.846,95.937,97.265,98.829,100.63,102.66,104.79,107.01,109.26,111.35,113.28,115.0,116.33,117.23,117.7,117.73,117.33,116.54,115.39,114.04,112.52,110.94,109.38,107.92,106.65,105.57,104.73,104.13,103.8,103.65,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,85.367,85.804,86.305,86.872,87.46,88.066,88.671,89.254,89.825,90.357,90.833,91.289,91.741,92.203,92.748,93.389,94.149,95.112,96.276,97.668,99.299,101.16,103.23,105.4,107.65,109.91,112.02,113.95,115.64,116.93,117.8,118.24,118.22,117.78,116.95,115.77,114.4,112.85,111.23,109.7,108.26,106.98,105.95,105.15,104.59,104.27,104.13,104.18,0.0,0.0,0.0,0.0
