y,-0.098214,-0.094643,-0.091071,-0.0875,-0.083929,-0.080357,-0.076786,-0.073214,-0.069643,-0.066071,-0.0625,-0.058929,-0.055357,-0.051786,-0.048214,-0.044643,-0.041071,-0.0375,-0.033929,-0.030357,-0.026786,-0.023214,-0.019643,-0.016071,-0.0125,-0.0089286,-0.0053571,-0.0017857,0.0017857,0.0053571,0.0089286,0.0125,0.016071,0.019643,0.023214,0.026786,0.030357,0.033929,0.0375,0.041071,0.044643,0.048214,0.051786,0.055357,0.058929,0.0625,0.066071,0.069643,0.073214,0.076786,0.080357,0.083929,0.0875,0.091071,0.094643,0.098214
-0.098214,,,,,,,,,,,,,,,,,,,,,,,,113.18,114.06,114.88,115.68,116.47,117.28,118.13,119.0,119.92,120.88,,,,,,,,,,,,,,,,,,,,,,,
-0.094643,,,,,,,,,,,,,,,,,,,,108.95,110.26,111.44,112.55,113.55,114.51,115.42,116.32,117.22,118.15,119.11,120.11,121.15,122.22,123.3,124.37,125.43,126.4,,,,,,,,,,,,,,,,,,,
-0.091071,,,,,,,,,,,,,,,,,104.62,106.24,107.77,109.22,110.57,111.8,112.96,114.04,115.08,116.08,117.09,118.13,119.2,120.33,121.51,122.73,123.95,125.17,126.35,127.45,128.5,129.44,130.27,130.96,,,,,,,,,,,,,,,,
-0.0875,,,,,,,,,,,,,,,,103.09,104.79,106.45,108.03,109.52,110.91,112.21,113.43,114.58,115.71,116.83,117.98,119.17,120.43,121.76,123.14,124.56,125.99,127.4,128.73,129.95,131.01,131.94,132.72,133.33,133.83,,,,,,,,,,,,,,,
-0.083929,,,,,,,,,,,,,,99.759,101.49,103.23,104.98,106.68,108.3,109.83,111.27,112.63,113.92,115.16,116.4,117.66,118.97,120.36,121.83,123.38,125.0,126.65,128.3,129.91,131.41,132.77,133.94,134.89,135.59,136.08,136.4,136.59,136.64,,,,,,,,,,,,,
-0.080357,,,,,,,,,,,,96.562,98.157,99.849,101.62,103.42,105.2,106.92,108.57,110.14,111.63,113.05,114.42,115.77,117.15,118.57,120.07,121.67,123.38,125.18,127.06,128.97,130.87,132.69,134.37,135.88,137.14,138.13,138.82,139.2,139.33,139.28,139.06,138.8,138.52,,,,,,,,,,,
-0.076786,,,,,,,,,,,95.127,96.631,98.261,99.991,101.8,103.6,105.4,107.14,108.82,110.44,111.98,113.46,114.94,116.43,117.95,119.56,121.28,123.12,125.09,127.15,129.31,131.49,133.63,135.68,137.58,139.21,140.53,141.56,142.25,142.55,142.53,142.21,141.69,141.11,140.51,139.94,,,,,,,,,,
-0.073214,,,,,,,,,,93.941,95.274,96.779,98.417,100.17,101.98,103.78,105.59,107.35,109.06,110.72,112.32,113.91,115.5,117.11,118.82,120.64,122.58,124.67,126.91,129.27,131.72,134.19,136.57,138.86,140.94,142.7,144.13,145.17,145.78,145.97,145.79,145.32,144.53,143.59,142.63,141.71,140.94,,,,,,,,,
-0.069643,,,,,,,,,92.978,94.154,95.496,97.004,98.641,100.36,102.16,103.96,105.76,107.55,109.29,111.0,112.68,114.37,116.07,117.86,119.75,121.77,123.96,126.32,128.84,131.5,134.21,136.95,139.62,142.14,144.37,146.28,147.82,148.82,149.37,149.46,149.1,148.39,147.36,146.12,144.77,143.48,142.36,141.44,,,,,,,,
-0.066071,,,,,,,,92.389,93.327,94.47,95.796,97.296,98.9,100.59,102.37,104.16,105.95,107.75,109.55,111.31,113.07,114.85,116.7,118.66,120.73,122.97,125.41,128.04,130.84,133.77,136.75,139.77,142.71,145.38,147.76,149.81,151.37,152.37,152.88,152.86,152.29,151.31,150.05,148.59,146.91,145.27,143.81,142.53,141.54,,,,,,,
-0.0625,,,,,,,92.171,92.903,93.816,94.927,96.214,97.648,99.205,100.87,102.62,104.39,106.19,108.01,109.83,111.65,113.49,115.39,117.38,119.48,121.76,124.23,126.9,129.78,132.83,136.05,139.32,142.58,145.71,148.56,151.12,153.23,154.79,155.79,156.2,156.04,155.33,154.1,152.57,150.81,148.86,146.96,145.14,143.53,142.25,141.3,,,,,,
-0.058929,,,,,,92.364,92.862,93.553,94.439,95.509,96.725,98.099,99.6,101.2,102.91,104.68,106.49,108.32,110.16,112.04,113.97,115.99,118.1,120.36,122.82,125.5,128.4,131.5,134.81,138.3,141.77,145.21,148.53,151.58,154.24,156.39,157.97,158.96,159.23,158.91,158.04,156.61,154.83,152.77,150.56,148.41,146.34,144.44,142.88,141.69,140.82,,,,,
-0.055357,,,,,,93.291,93.747,94.387,95.218,96.201,97.344,98.649,100.1,101.65,103.31,105.05,106.84,108.69,110.58,112.51,114.52,116.62,118.87,121.28,123.92,126.78,129.89,133.22,136.73,140.39,144.03,147.63,151.17,154.32,156.98,159.15,160.75,161.66,161.85,161.37,160.31,158.69,156.69,154.42,151.97,149.57,147.26,145.17,143.37,141.95,140.9,,,,,
-0.051786,,,,,94.115,94.39,94.816,95.403,96.143,97.043,98.108,99.333,100.71,102.22,103.84,105.53,107.3,109.16,111.08,113.07,115.14,117.34,119.7,122.24,125.01,128.04,131.32,134.8,138.47,142.29,146.09,149.85,153.46,156.64,159.32,161.5,163.06,163.9,163.99,163.36,162.13,160.32,158.08,155.64,153.02,150.36,147.9,145.67,143.69,142.09,140.87,140.02,,,,
-0.048214,,,,,95.467,95.689,96.064,96.572,97.223,98.038,99.02,100.16,101.46,102.91,104.49,106.15,107.9,109.75,111.68,113.7,115.83,118.11,120.57,123.22,126.12,129.25,132.62,136.21,140.01,143.99,147.9,151.67,155.28,158.51,161.22,163.37,164.84,165.55,165.51,164.74,163.37,161.42,159.03,156.44,153.67,150.84,148.25,145.89,143.8,142.08,140.75,139.8,,,,
-0.044643,,,,96.95,97.015,97.18,97.488,97.912,98.473,99.198,100.09,101.15,102.37,103.74,105.26,106.89,108.63,110.47,112.41,114.46,116.62,118.95,121.47,124.19,127.15,130.39,133.85,137.51,141.37,145.39,149.29,153.05,156.67,159.91,162.56,164.6,165.95,166.56,166.4,165.49,163.98,161.94,159.42,156.69,153.84,150.98,148.29,145.82,143.7,141.93,140.5,139.48,138.77,,,
