y,-0.098214,-0.094643,-0.091071,-0.0875,-0.083929,-0.080357,-0.076786,-0.073214,-0.069643,-0.066071,-0.0625,-0.058929,-0.055357,-0.051786,-0.048214,-0.044643,-0.041071,-0.0375,-0.033929,-0.030357,-0.026786,-0.023214,-0.019643,-0.016071,-0.0125,-0.0089286,-0.0053571,-0.0017857,0.0017857,0.0053571,0.0089286,0.0125,0.016071,0.019643,0.023214,0.026786,0.030357,0.033929,0.0375,0.041071,0.044643,0.048214,0.051786,0.055357,0.058929,0.0625,0.066071,0.069643,0.073214,0.076786,0.080357,0.083929,0.0875,0.091071,0.094643,0.098214
-0.098214,,,,,,,,,,,,,,,,,,,,,,,,95.372,95.296,95.296,95.429,95.668,96.056,96.56,97.153,97.863,98.618,,,,,,,,,,,,,,,,,,,,,,,
-0.094643,,,,,,,,,,,,,,,,,,,,98.177,97.706,97.318,97.019,96.803,96.716,96.745,96.907,97.184,97.582,98.095,98.707,99.394,100.16,100.99,101.82,102.67,103.54,,,,,,,,,,,,,,,,,,,
-0.091071,,,,,,,,,,,,,,,,,,100.82,100.3,99.829,99.392,99.038,98.757,98.574,98.499,98.53,98.691,98.982,99.4,99.935,100.57,101.29,102.05,102.88,103.71,104.53,105.35,106.15,106.92,,,,,,,,,,,,,,,,,
-0.0875,,,,,,,,,,,,,,,104.14,103.65,103.17,102.69,102.24,101.82,101.43,101.09,100.81,100.61,100.52,100.54,100.71,101.01,101.45,102.01,102.69,103.44,104.25,105.08,105.91,106.73,107.48,108.19,108.88,109.55,110.18,110.79,,,,,,,,,,,,,,
-0.083929,,,,,,,,,,,,,,106.42,106.03,105.66,105.27,104.86,104.48,104.12,103.73,103.37,103.07,102.86,102.76,102.77,102.94,103.25,103.7,104.29,104.99,105.78,106.62,107.47,108.31,109.13,109.86,110.5,111.1,111.66,112.18,112.66,113.2,,,,,,,,,,,,,
-0.080357,,,,,,,,,,,,108.98,108.69,108.42,108.19,107.95,107.66,107.33,106.99,106.63,106.25,105.87,105.54,105.32,105.21,105.21,105.36,105.67,106.14,106.75,107.49,108.32,109.17,110.04,110.9,111.7,112.42,113.04,113.55,113.98,114.36,114.7,115.1,115.57,116.1,,,,,,,,,,,
-0.076786,,,,,,,,,,,111.07,110.92,110.79,110.7,110.63,110.52,110.33,110.07,109.73,109.36,108.98,108.58,108.22,107.97,107.81,107.79,107.93,108.25,108.74,109.38,110.15,111.02,111.89,112.78,113.66,114.45,115.12,115.68,116.12,116.46,116.71,116.91,117.17,117.5,117.89,118.41,,,,,,,,,,
-0.073214,,,,,,,,,,113.08,113.03,113.07,113.15,113.25,113.29,113.25,113.15,112.95,112.62,112.26,111.87,111.46,111.05,110.75,110.55,110.51,110.63,110.95,111.46,112.12,112.91,113.81,114.73,115.66,116.54,117.31,117.92,118.41,118.77,119.02,119.19,119.27,119.36,119.52,119.75,120.16,120.76,,,,,,,,,
-0.069643,,,,,,,,,114.98,115.04,115.18,115.42,115.7,115.93,116.06,116.11,116.09,115.95,115.65,115.28,114.89,114.44,114.0,113.67,113.43,113.35,113.46,113.78,114.3,114.96,115.76,116.7,117.67,118.6,119.46,120.21,120.8,121.23,121.51,121.67,121.69,121.64,121.61,121.6,121.68,121.96,122.45,123.15,,,,,,,,
-0.066071,,,,,,,,116.8,116.93,117.16,117.51,117.95,118.36,118.69,118.94,119.09,119.14,119.05,118.81,118.43,118.0,117.51,117.04,116.67,116.42,116.28,116.38,116.68,117.19,117.88,118.7,119.67,120.65,121.57,122.42,123.16,123.74,124.14,124.32,124.34,124.22,124.04,123.88,123.74,123.68,123.83,124.2,124.79,125.63,,,,,,,
-0.0625,,,,,,,118.57,118.67,118.96,119.38,119.91,120.49,121.05,121.52,121.91,122.19,122.3,122.25,122.03,121.65,121.19,120.66,120.16,119.75,119.44,119.25,119.3,119.59,120.09,120.8,121.65,122.64,123.65,124.58,125.42,126.16,126.69,127.0,127.09,127.01,126.78,126.47,126.17,125.88,125.69,125.71,125.95,126.43,127.19,128.19,,,,,,
-0.058929,,,,,,120.36,120.4,120.63,121.05,121.65,122.31,123.01,123.73,124.36,124.88,125.27,125.46,125.42,125.21,124.85,124.4,123.85,123.27,122.79,122.43,122.2,122.23,122.5,123.0,123.73,124.58,125.56,126.6,127.55,128.43,129.14,129.6,129.83,129.83,129.66,129.32,128.86,128.4,127.96,127.67,127.56,127.68,128.08,128.75,129.68,130.88,,,,,
-0.055357,,,,,,122.15,122.3,122.66,123.21,123.92,124.7,125.52,126.39,127.14,127.76,128.25,128.53,128.56,128.37,128.01,127.55,126.95,126.35,125.81,125.38,125.14,125.14,125.4,125.91,126.62,127.45,128.42,129.49,130.47,131.33,132.0,132.44,132.62,132.55,132.25,131.81,131.21,130.58,130.01,129.62,129.41,129.39,129.71,130.3,131.17,132.3,,,,,
