y,-0.098214,-0.094643,-0.091071,-0.0875,-0.083929,-0.080357,-0.076786,-0.073214,-0.069643,-0.066071,-0.0625,-0.058929,-0.055357,-0.051786,-0.048214,-0.044643,-0.041071,-0.0375,-0.033929,-0.030357,-0.026786,-0.023214,-0.019643,-0.016071,-0.0125,-0.0089286,-0.0053571,-0.0017857,0.0017857,0.0053571,0.0089286,0.0125,0.016071,0.019643,0.023214,0.026786,0.030357,0.033929,0.0375,0.041071,0.044643,0.048214,0.051786,0.055357,0.058929,0.0625,0.066071,0.069643,0.073214,0.076786,0.080357,0.083929,0.0875,0.091071,0.094643,0.098214
-0.098214,,,,,,,,,,,,,,,,,,,,,,,,63.727,64.313,64.957,65.663,66.417,67.203,68.004,68.795,69.572,70.311,,,,,,,,,,,,,,,,,,,,,,,
-0.094643,,,,,,,,,,,,,,,,,,,,62.567,62.873,63.237,63.699,64.235,64.867,65.571,66.334,67.142,67.979,68.826,69.66,70.463,71.222,71.922,72.562,73.127,73.596,,,,,,,,,,,,,,,,,,,
-0.091071,,,,,,,,,,,,,,,,,62.638,62.757,62.922,63.152,63.469,63.854,64.345,64.924,65.587,66.33,67.141,68.004,68.9,69.807,70.699,71.555,72.352,73.07,73.697,74.237,74.702,75.08,75.388,75.627,,,,,,,,,,,,,,,,
-0.0875,,,,,,,,,,,,,,,,63.237,63.309,63.44,63.613,63.86,64.188,64.599,65.104,65.703,66.4,67.185,68.046,68.969,69.928,70.896,71.851,72.761,73.599,74.354,75.004,75.534,75.947,76.267,76.515,76.705,76.852,,,,,,,,,,,,,,,
-0.083929,,,,,,,,,,,,,,63.872,63.927,63.996,64.096,64.238,64.423,64.682,65.011,65.423,65.94,66.562,67.29,68.118,69.031,70.01,71.034,72.063,73.084,74.041,74.923,75.711,76.373,76.905,77.311,77.587,77.76,77.86,77.925,77.986,78.066,,,,,,,,,,,,,
-0.080357,,,,,,,,,,,,64.542,64.617,64.686,64.779,64.887,65.002,65.15,65.332,65.574,65.898,66.313,66.841,67.483,68.239,69.107,70.071,71.105,72.19,73.282,74.357,75.372,76.305,77.112,77.783,78.313,78.698,78.939,79.069,79.092,79.066,79.046,79.036,79.095,79.237,,,,,,,,,,,
-0.076786,,,,,,,,,,,65.236,65.358,65.481,65.597,65.732,65.854,65.967,66.107,66.286,66.522,66.84,67.255,67.79,68.446,69.229,70.134,71.142,72.226,73.371,74.514,75.64,76.711,77.669,78.501,79.193,79.71,80.059,80.264,80.357,80.327,80.232,80.12,80.021,80.003,80.081,80.274,,,,,,,,,,
-0.073214,,,,,,,,,,65.905,66.073,66.251,66.429,66.599,66.734,66.857,66.969,67.101,67.277,67.505,67.816,68.23,68.767,69.436,70.238,71.169,72.223,73.35,74.54,75.74,76.918,78.026,79.009,79.865,80.556,81.067,81.397,81.555,81.588,81.496,81.344,81.182,81.014,80.922,80.939,81.078,81.363,,,,,,,,,
-0.069643,,,,,,,,,66.483,66.714,66.947,67.184,67.416,67.608,67.759,67.891,68.01,68.131,68.299,68.514,68.812,69.217,69.753,70.429,71.249,72.201,73.283,74.445,75.673,76.924,78.126,79.267,80.289,81.159,81.842,82.341,82.654,82.77,82.749,82.601,82.389,82.16,81.942,81.8,81.751,81.848,82.098,82.517,,,,,,,,
-0.066071,,,,,,,,67.018,67.275,67.56,67.855,68.147,68.393,68.6,68.767,68.915,69.045,69.162,69.314,69.513,69.801,70.206,70.732,71.408,72.237,73.202,74.3,75.499,76.755,78.031,79.255,80.425,81.469,82.331,83.006,83.491,83.774,83.855,83.787,83.599,83.33,83.032,82.778,82.604,82.516,82.583,82.814,83.21,83.747,,,,,,,
-0.0625,,,,,,,67.481,67.75,68.062,68.409,68.756,69.073,69.347,69.575,69.758,69.912,70.041,70.157,70.307,70.497,70.772,71.165,71.684,72.356,73.188,74.162,75.268,76.48,77.745,79.045,80.294,81.472,82.516,83.375,84.046,84.505,84.758,84.806,84.683,84.465,84.163,83.805,83.514,83.305,83.195,83.246,83.455,83.838,84.368,85.028,,,,,,
-0.058929,,,,,,67.901,68.163,68.477,68.844,69.239,69.604,69.948,70.251,70.509,70.714,70.869,70.995,71.11,71.26,71.448,71.709,72.091,72.597,73.261,74.078,75.051,76.163,77.365,78.641,79.957,81.2,82.364,83.409,84.267,84.92,85.354,85.577,85.6,85.445,85.179,84.834,84.46,84.14,83.899,83.773,83.813,84.018,84.4,84.926,85.592,86.337,,,,,
-0.055357,,,,,,68.555,68.843,69.198,69.601,70.01,70.398,70.767,71.094,71.369,71.589,71.765,71.905,72.016,72.159,72.341,72.591,72.963,73.461,74.105,74.908,75.866,76.976,78.167,79.43,80.728,81.954,83.105,84.149,84.99,85.615,86.024,86.217,86.215,86.039,85.724,85.361,84.972,84.629,84.374,84.245,84.28,84.484,84.858,85.391,86.059,86.786,,,,,
