y,-0.098214,-0.094643,-0.091071,-0.0875,-0.083929,-0.080357,-0.076786,-0.073214,-0.069643,-0.066071,-0.0625,-0.058929,-0.055357,-0.051786,-0.048214,-0.044643,-0.041071,-0.0375,-0.033929,-0.030357,-0.026786,-0.023214,-0.019643,-0.016071,-0.0125,-0.0089286,-0.0053571,-0.0017857,0.0017857,0.0053571,0.0089286,0.0125,0.016071,0.019643,0.023214,0.026786,0.030357,0.033929,0.0375,0.041071,0.044643,0.048214,0.051786,0.055357,0.058929,0.0625,0.066071,0.069643,0.073214,0.076786,0.080357,0.083929,0.0875,0.091071,0.094643,0.098214
-0.098214,,,,,,,,,,,,,,,,,,,,,,,,91.434,91.909,92.437,93.076,93.777,94.556,95.413,96.303,97.263,98.24,,,,,,,,,,,,,,,,,,,,,,,
-0.094643,,,,,,,,,,,,,,,,,,,,91.728,91.821,92.029,92.339,92.737,93.243,93.841,94.529,95.284,96.101,96.974,97.888,98.822,99.784,100.79,101.79,102.81,103.85,,,,,,,,,,,,,,,,,,,
-0.091071,,,,,,,,,,,,,,,,,,93.121,93.099,93.177,93.332,93.603,93.958,94.423,94.976,95.608,96.328,97.123,97.981,98.89,99.838,100.81,101.79,102.77,103.74,104.73,105.72,106.71,107.74,,,,,,,,,,,,,,,,,
-0.0875,,,,,,,,,,,,,,,95.044,94.879,94.79,94.761,94.819,94.969,95.199,95.512,95.911,96.397,96.979,97.653,98.415,99.251,100.15,101.11,102.09,103.09,104.1,105.09,106.06,107.01,107.95,108.86,109.81,110.8,111.83,,,,,,,,,,,,,,,
-0.083929,,,,,,,,,,,,,,96.882,96.719,96.669,96.667,96.72,96.861,97.077,97.345,97.685,98.114,98.637,99.256,99.967,100.77,101.65,102.6,103.59,104.63,105.67,106.7,107.7,108.68,109.62,110.5,111.34,112.19,113.08,113.99,114.99,116.11,,,,,,,,,,,,,
-0.080357,,,,,,,,,,,,98.981,98.821,98.73,98.71,98.766,98.863,99.005,99.196,99.444,99.749,100.12,100.58,101.14,101.8,102.54,103.38,104.32,105.31,106.36,107.44,108.5,109.54,110.56,111.55,112.44,113.28,114.08,114.84,115.59,116.38,117.25,118.26,119.39,120.68,,,,,,,,,,,
-0.076786,,,,,,,,,,,100.95,100.84,100.83,100.89,101.01,101.17,101.35,101.57,101.79,102.07,102.41,102.81,103.29,103.88,104.56,105.34,106.22,107.21,108.25,109.35,110.48,111.58,112.65,113.69,114.65,115.5,116.3,117.01,117.69,118.34,118.99,119.74,120.61,121.6,122.73,124.08,,,,,,,,,,
-0.073214,,,,,,,,,,103.0,102.95,102.98,103.13,103.35,103.58,103.81,104.07,104.35,104.62,104.93,105.3,105.73,106.22,106.83,107.53,108.35,109.27,110.3,111.39,112.53,113.7,114.86,115.99,117.03,117.97,118.8,119.5,120.13,120.72,121.28,121.81,122.39,123.09,123.91,124.9,126.11,127.54,,,,,,,,,
-0.069643,,,,,,,,,105.07,105.09,105.2,105.4,105.7,106.04,106.36,106.68,107.0,107.34,107.67,108.01,108.4,108.84,109.35,109.97,110.71,111.56,112.51,113.58,114.72,115.89,117.11,118.32,119.46,120.5,121.44,122.25,122.89,123.42,123.91,124.34,124.72,125.14,125.68,126.33,127.17,128.24,129.53,131.05,,,,,,,,
